,sub-burough,mean_income_91_delta_1,mean_income_91_delta_2,mean_income_91_delta_3,std_income_91_delta_1,std_income_91_delta_2,std_income_91_delta_3,std_mcr_rent_91_delta_1,std_mcr_rent_91_delta_2,std_mcr_rent_91_delta_3,mean_mcr_rent_91_delta_1,mean_mcr_rent_91_delta_2,mean_mcr_rent_91_delta_3,std_value_91_delta_1,std_value_91_delta_2,std_value_91_delta_3,mean_value_91_delta_1,mean_value_91_delta_2,mean_value_91_delta_3,std_down_91_delta_1,std_down_91_delta_2,std_down_91_delta_3,mean_down_91_delta_1,mean_down_91_delta_2,mean_down_91_delta_3,std_rooms_91_delta_1,std_rooms_91_delta_2,std_rooms_91_delta_3,mean_rooms_91_delta_1,mean_rooms_91_delta_2,mean_rooms_91_delta_3,std_brooms_91_delta_1,std_brooms_91_delta_2,std_brooms_91_delta_3,mean_brooms_91_delta_1,mean_brooms_91_delta_2,mean_brooms_91_delta_3,18_delta_1,18_delta_2,18_delta_3,30_x_delta_1,30_x_delta_2,30_x_delta_3,45_delta_1,45_delta_2,45_delta_3,60_delta_1,60_delta_2,60_delta_3,75_delta_1,75_delta_2,75_delta_3,90_delta_1,90_delta_2,90_delta_3,Cuban_delta_1,Cuban_delta_2,Cuban_delta_3,Dom_delta_1,Dom_delta_2,Dom_delta_3,Mex_delta_1,Mex_delta_2,Mex_delta_3,Not Hispanic_delta_1,Not Hispanic_delta_2,Not Hispanic_delta_3,PR_delta_1,PR_delta_2,PR_delta_3,SA_delta_1,SA_delta_2,SA_delta_3,hisp_delta_1,hisp_delta_2,hisp_delta_3,10_x_delta_1,10_x_delta_2,10_x_delta_3,Kor_delta_1,Kor_delta_2,Kor_delta_3,amind_delta_1,amind_delta_2,amind_delta_3,asian-ind_delta_1,asian-ind_delta_2,asian-ind_delta_3,black_delta_1,black_delta_2,black_delta_3,chinese_delta_1,chinese_delta_2,chinese_delta_3,filip_delta_1,filip_delta_2,filip_delta_3,other_asian_delta_1,other_asian_delta_2,other_asian_delta_3,viet_delta_1,viet_delta_2,viet_delta_3,white_delta_1,white_delta_2,white_delta_3,1987.0_delta_1,1987.0_delta_2,1987.0_delta_3,1988.0_delta_1,1988.0_delta_2,1988.0_delta_3,1989.0_delta_1,1989.0_delta_2,1989.0_delta_3,1990.0_delta_1,1990.0_delta_2,1990.0_delta_3,1991.0_delta_1,1991.0_delta_2,1991.0_delta_3,8_x_delta_1,8_x_delta_2,8_x_delta_3,Excellent_delta_1,Excellent_delta_2,Excellent_delta_3,Fair_delta_1,Fair_delta_2,Fair_delta_3,Good_delta_1,Good_delta_2,Good_delta_3,Poor_delta_1,Poor_delta_2,Poor_delta_3,1_delta_1,1_delta_2,1_delta_3,10_y_delta_1,10_y_delta_2,10_y_delta_3,11_delta_1,11_delta_2,11_delta_3,12_delta_1,12_delta_2,12_delta_3,13_delta_1,13_delta_2,13_delta_3,14_delta_1,14_delta_2,14_delta_3,19_delta_1,19_delta_2,19_delta_3,2_delta_1,2_delta_2,2_delta_3,20_delta_1,20_delta_2,20_delta_3,21_delta_1,21_delta_2,21_delta_3,26_delta_1,26_delta_2,26_delta_3,27_delta_1,27_delta_2,27_delta_3,3_delta_1,3_delta_2,3_delta_3
45,408,-1208.413479214847,3539.800865800862,-15653.42485292485,1242.2071778041536,1097.8885558775073,-1046.3862920467072,17.954153151017408,-68.17818325535472,-9.751830992213655,44.98979294254889,31.933607730851804,-99.56578947368416,47422.68150447961,-24166.569992660545,-2109346.4095047107,-292837.14825724065,171248.2597402595,3328438.333666335,-389156.2251582248,823269.9464313248,348711.8416548306,-714634.8615384614,2435720.5668016193,-737320.9052631576,-0.15698583340530425,-3.397834703311453e-05,-0.6023118559234861,-0.1561565582184139,0.03463203463203435,-0.8298368298368293,-0.045203217712898924,0.07000665715505572,-0.1964245192180878,-0.008858838755746001,0.03463203463203457,-0.45299145299145294,,,,0.010487793992948635,-0.017316017316017326,0.130980130980131,0.003012451466059718,0.0043290043290042934,-0.0007770007770007692,0.03458740572142632,0.025974025974025983,-0.05056055056055056,-0.046012406837149106,0.012987012987012991,-0.07486957486957486,0.013388673182487612,-0.02597402597402597,-0.009046509046509044,,,0.004218004218004219,0.0010264649439907167,0.0,0.16211566211566214,,,,0.046012406837149133,-0.06060606060606055,-0.3518703518703519,0.007207569063239168,0.01731601731601732,0.2470862470862471,-0.007229883518543312,0.017316017316017326,-0.06088356088356089,-0.01278618288927567,0.017316017316017316,-0.02602952602952603,,,0.012765012765012768,-0.005980274021511135,,,,-0.008658008658008656,-0.06071706071706072,0.163051724907395,-0.034632034632034625,0.15601065601065603,-0.08640157093765341,0.0,-0.03907203907203907,-0.03690810907305753,0.00865800865800866,-0.008713508713508714,0.002677734636497524,0.008658008658008656,-0.013098013098013096,,,-0.00011100011100011013,,0.017316017316017396,-0.06415806415806424,-0.5956843843441781,0.0,-0.009435009435009432,-0.04949346186459589,0.060606060606060615,-0.01842601842601843,0.03771142946400678,-0.02597402597402597,0.12298812298812298,0.02822778595974472,0.038961038961038974,0.002553002553002559,-0.055674565983844335,0.004329004329004332,0.00394050394050394,-0.016914357120542685,0.10822510822510822,-0.018925518925518914,0.04924800285625029,0.021645021645021634,-0.12609612609612608,-0.10641763734547241,0.06060606060606061,0.15145965145965148,0.4905832998616504,-0.18181818181818188,-0.044733044733044736,-0.4525817824786897,-0.008658008658008656,0.03829503829503829,0.0018520997902441196,0.0,-0.008769008769008768,-0.0068059088677645384,-0.004329004329004329,,,,,,,,,-0.021645021645021644,0.03402153402153402,,,0.012765012765012768,,,0.004218004218004219,,,,,-0.004329004329004328,0.04256854256854256,-0.01196054804302227,0.0,-0.004384504384504384,-0.0008256348462534029,,,,,,-0.005980274021511135,,,,,
46,409,3379.12298510268,4737.052023121389,-5481.386159930727,7556.71991225415,3372.321957548069,-2855.0139951696765,9.258427806414431,-17.764031981533748,87.84104982321762,50.48846153846159,30.124159820761747,34.792296673563555,-20923.444276761264,-5133.557388469577,-530763.0221498823,145120.5480059618,4067.982658959925,1362796.9930027379,3719833.43167467,-226354.20042112423,1604518.3122046976,1562905.7948717948,-227566.0615384616,3921297.8105263156,-0.04414884115967599,-0.062112605419216926,-0.24539842254877264,-0.14287272330679457,0.011560693641618158,-0.6654185485946971,-6.497421330980222,-0.11351489647021218,-0.09437579133198015,-0.6083542371032831,0.0,-0.3556668460836394,,,-0.0017317638248578312,-0.037881266586687,0.05202312138728324,-0.08317146802087479,0.05224124768240812,0.005780346820809246,-0.013105239755680897,0.07772566982949794,0.011560693641618491,-0.02066415482904682,-0.060311920602028585,-0.057803468208092484,0.0550186047600103,-0.012905805794888564,-0.01734104046242775,0.06365402167045002,0.004762424110226485,0.005780346820809249,-0.015024221291334159,-0.001017922710582762,0.028901734104046242,0.05670356415716927,-0.00679826953139201,0.005780346820809248,0.008682221338138589,0.05300468971534511,-0.06936416184971095,-0.04062624324261077,-0.05591304031701022,0.01734104046242775,0.032435468395310196,0.025847965972297958,0.01734104046242775,-0.05258477451966956,-0.013087577707492637,0.0,0.010413985162996419,,,-0.00924387447052491,,,,,0.04046242774566475,-0.05895017668671457,0.04573381321118261,0.04624277456647399,0.09606608785191079,-0.015123423128658157,-0.005780346820809249,,0.016832079107136362,0.005780346820809249,,-0.019376885883593268,0.017341040462427744,-0.019072804287285576,,,,,-0.12138728323699421,0.043223888979897485,-0.6931690115243393,-0.06358381502890173,0.02546160866818001,-0.004071690842331048,0.05780346820809249,-0.05141466382719806,0.04166212236885157,0.005780346820809246,0.0012169151201703587,0.03911731559239466,0.04046242774566475,-0.005686737965411526,-0.10215581488348421,0.023121387283236997,-0.008073763778053404,0.02635692732758934,0.057803468208092484,0.05038496641782314,0.0778710873595812,-0.011560693641618491,0.04575132807563595,0.11749736430726723,-0.06358381502890173,-0.015515667782172199,0.339040971389101,0.0,-0.05981605859914352,-0.5859235830879412,0.017341040462427744,-0.020804568112143408,0.016832079107136362,-0.005780346820809249,-0.00924387447052491,-0.000508961355291381,0.011560693641618495,,-0.01359653906278402,0.005780346820809247,-0.00924387447052491,,,,,0.011560693641618497,-0.006927055299431325,-0.019376885883593268,,,,,,,,,,0.04624277456647399,-0.03178020640752616,-0.001017922710582762,-0.005780346820809248,-0.0017317638248578312,,,,-0.000508961355291381,,,,,,,,0.002316819171093586
47,410,1324.4991530208936,149.01857060137263,-17332.33918224779,372.0265242727037,-195.64183239345948,-3579.646209532755,20.608123197568517,38.98657148057353,9.871837570772612,-27.71798780487802,153.95673076923072,-180.46191851626634,-164917.9922749512,43498.43381694332,-920264.9417623151,-532864.1675324677,129797.75779634388,4794843.612040271,809015.0908828466,1639128.2793624746,2934.151974471286,511315.5816993463,2220106.2222222225,-4156.666666666977,0.07382820916971466,-0.1762958446229701,-0.38412609743526005,-0.24025974025974062,0.10331706510050509,-1.4727347441956034,0.018671952910292444,-0.007654327063625566,-0.07700907231379639,-0.08831168831168856,0.08185126974935919,-0.6133552496404358,,,,-0.03961038961038961,-0.0021093556125403173,0.07559071296486541,0.0,0.03776160145586899,-0.05619478117937132,0.07012987012987013,-0.056663082140789134,0.016026299568522695,0.008441558441558444,-0.022954752254115335,-0.02027943291555373,0.003896103896103894,0.031226735048391102,-0.0024039449352784084,,,,,0.01249069401935644,0.06161906718717896,,,,-0.01558441558441559,-0.035734965671271324,-0.3763303883295665,-0.019480519480519473,0.01811564231946397,0.3428395315389357,-0.002597402597402595,0.02498138803871288,-0.021923155948222726,,,,-0.10064935064935064,,,,,,0.07727272727272727,-0.007982463396476139,-0.06030408876104376,0.15714285714285714,0.002274795268425861,0.24150400657489213,-0.1292207792207792,,,,0.00624534700967822,,-0.0006493506493506487,0.018984200512862932,-0.015800287651530718,,,,,-0.006534866407477913,-0.17524142182042324,-0.6318181818181818,0.01848788154520639,-0.009019930141771111,0.012987012987012991,-0.0016130366448837835,-0.005383192931990952,0.02077922077922078,0.04946645710976921,-0.01771111567700842,0.013636363636363641,-0.026966663909339064,0.11356071501951921,-0.12272727272727271,0.037968401025725865,-0.018697349496609825,0.05649350649350649,0.08131359086773099,-0.056009862338196006,0.09675324675324676,-0.13847299197617668,-0.024409287035134578,-0.08506493506493507,0.0165026056745802,0.17616601602629958,0.42532467532467527,0.03441144842418731,-0.17655640024655844,-0.514935064935065,0.00624534700967822,0.08080953359358949,,-0.006617586235420631,0.006533799054859256,0.012337662337662338,,,,-0.00012407974191413693,0.003307992603246353,,,,,-0.013111092728927123,0.032340250667762485,-0.014935064935064935,-0.00012407974191413693,0.009759605506472159,-0.007792207792207791,,,,,,,-0.026594424683596657,-0.002814875693445653,-0.04350649350649351,0.00624534700967822,-0.009513047051571811,,,,,,,-0.007792207792207791,,,,,
48,411,1619.3779516152426,5975.541837996854,-7244.257730897865,684.1440934092534,4576.415375929289,-2823.813885556272,-9.752351215645405,35.438876045505026,2.513203890581167,62.24704618689577,121.08554059921846,-77.3909254037427,-219309.98631182685,-39031.73503861949,347348.8828001339,-627972.3781828028,-103579.51064754464,728762.7535117054,-674806.9534004955,2111257.479860267,-998967.4878398078,-568611.8383838383,3553509.0031347964,-2497515.8980842913,-0.08461252501630212,-0.05291123892440441,-0.1715508565488184,-0.10227536568377005,-0.03961488316116757,-0.9572163622330843,0.029969043898120717,-0.09459068248301883,-0.04227783928899986,-0.036374893584087964,-0.08618326480125704,-0.36493439670697203,,,,0.041250677192167795,0.028215157289472798,-0.07208644198610753,0.02031576503366611,-0.07190853475077724,0.08554154875225106,0.011609008590666381,0.027379400260756193,0.030100334448160515,-0.05363361968887856,-0.007321231571557507,0.013069205042449183,0.014704744214844065,0.023635208772105773,-0.056624646256753286,-0.0011995975543688565,,,,,0.015821970671469,,,,-0.05169878492376756,-0.0037441914886503502,-0.11715976331360944,,0.00026744224918931556,0.15495240545407768,0.02139927250212832,0.001337211245946577,-0.025237972729611525,,,,,0.012904088523384483,-0.031155132492925137,,,-0.0015693336763570875,,,,,-0.005114833015745663,0.32729611525598146,,0.004011633737839734,,-0.0765420633077935,,,,,,,,,,-0.04165413031123588,-0.18057627990738356,-0.855313056264995,0.030923010062514623,-0.024388988937483917,-0.010796377989319705,0.020158459532644668,0.02029843066632364,0.048099992260660945,-0.04279075987029051,0.07283251865191664,0.03919975234115007,0.03306254805602915,0.0021867764342680673,-0.03339524804581688,0.007254371009260189,-0.01376382814509905,0.05169878492376752,0.05108146959515929,0.03503987651144841,0.2732373655289838,-0.021595961622037252,-0.0678415230254695,-0.47774940020122286,0.008591582255206766,-0.008567018266014921,0.5295255785155948,-0.038077090228328725,0.032673012606122875,,,,0.010099837473879731,-0.005114833015745663,0.0055569848211988685,0.015749554988004025,-0.010764550529869956,-0.003138667352714175,,,0.02016979675842552,,,,,-0.005382275264934978,0.015821970671469,-0.008048912622862007,0.00026744224918931556,,,,,,,,0.027048990016252612,0.013438973021763112,-0.021250321584769746,-0.042295487965327755,0.00026744224918931556,,,,,,,,,,,,,
49,412,1296.7771591526398,5363.0608807144745,-4410.051214470288,5321.304064667409,2034.741603141636,-3047.170210153985,30.328944731935394,37.089721061201914,-54.934070121393546,98.47532894736844,5.118421052631561,-19.4473684210526,-28507.057669476606,50995.20266265143,-373693.2481588451,126935.84924041945,-1619976.0502549596,2656326.39007752,629180.1212142976,524312.6752043655,23770.54094560072,844757.406060606,1867810.23030303,-166764.7386363633,-0.08508094392130428,-0.013624536954975008,-0.31639768856345785,-0.17882987857230503,0.11931499985262484,-0.978191214470284,-0.08490475241337236,0.01209043108543928,-0.24710061855968413,-0.03257346112736759,0.0515960739234238,-0.6428423772609819,,,,-0.028788701792504062,0.05259822560202787,-0.04222222222222222,0.10131240034343186,-0.05442567866301179,-0.04387596899224805,-0.08661141385292004,-0.003625431072597024,0.07514211886304908,-0.00043805084894255053,0.01933563238718425,-0.02594315245478035,0.032958945874437096,-0.017758717245851374,0.04077519379844961,,,,0.006798549175588303,0.007973000854776431,0.0117312661498708,,,,0.01796008480664435,0.00956465352079472,-0.22754521963824292,-0.0034518406896672585,-0.003139092757980369,0.17400516795865634,-0.04469870862609732,0.015798626462699326,0.00454780361757106,0.013597098351176605,,,,,,,0.0040233442391016,,-0.017048939040843862,0.011922657470451263,-0.0137984496124031,,0.06608306068912662,-0.6670801033591731,,,,,,0.005012919896640827,,,0.010025839793281654,,,,,-0.09365696937542368,0.6641343669250646,-0.03490389164374201,0.01616706457983317,0.01627906976744186,0.00012265423770391193,0.024508503551743457,-0.01803617571059432,0.006115189851237934,0.017051316060954405,0.018656330749353994,-0.018310525485798396,0.04388834851298376,0.02036175710594315,-0.09158767149690737,0.00812037610162997,0.0039793281653746765,0.011985071227068038,0.09361275680136764,0.040413436692506466,-0.03709414588845473,0.0430777846552893,0.054108527131782935,0.3675597063307109,-0.11980133816724148,-0.1340051679586563,0.18196632265073331,0.0051876086892445605,0.04268733850129197,-0.48294229994217724,-0.022076811978660064,-0.003204134366925064,,,-0.0033074935400516795,,7.368762342676921e-05,0.0005684754521963825,-0.00541430849292986,0.019453532584667078,-0.0010335917312661487,,,,0.014403111913230886,0.004244407109381908,-0.014366925064599483,-0.028455783147307737,7.368762342676921e-05,0.0005684754521963825,,,,,,,,0.004318094732808676,-0.009354005167958656,-0.04228066793993447,7.368762342676921e-05,,,,,-0.0008060135620542833,7.368762342676921e-05,,,,,,,
50,413,5452.444785564359,7347.856690510256,-16152.744360056262,3392.7768876518567,504.067788002405,-3662.534880822528,65.21158659031556,-59.860201230588785,2.6261893762278703,99.20211161387635,-5.510489510489606,-154.97376449054298,56730.18669935502,-146055.3031353606,228653.16956028063,191745.03119757725,-417497.10483547905,3218939.3529113927,467519.17369202897,-49150.94011074677,-29529.956690595485,1415773.514423077,-237646.8769230768,-311614.1473684213,0.07547145481980233,-0.22840333962669113,-0.2325709364307431,-0.25794644996840965,-0.0782069623271342,-1.0450070323488045,-8.513160833446776,0.012989409930851847,-0.13629797159867985,-1.0936580902376858,0.15748211731044348,-0.5486919831223624,,,,0.017494172240256206,-0.018712446351931325,0.05502109704641349,-0.025642142872704332,0.05190271816881259,-0.07864978902953584,-0.001372519117230575,0.06693371483071053,-0.04596343178621659,0.022069235964358086,-0.09812112541726276,0.06874824191279888,0.0034639768196771253,0.002288984263233193,0.0008438818565400796,,,,,,,,,,0.034792270320908036,-0.05072007629947539,-0.08765119549929679,-0.01758131631119148,0.009346685741535528,0.09170182841068916,-0.00821332868564955,0.0006103958035288508,0.011758087201125176,0.007799394348707,-0.00843109203624225,0.008213783403656822,,,,,,0.003994374120956399,,0.0006103958035288508,-0.013558368495077355,0.6105967190257293,-0.04423462088698138,0.1264135021097046,-0.4322563778566916,0.009041487839771102,,-0.0015685932768349266,0.004749642346208871,,-0.005860438770397158,0.01793037672865999,-0.01378340365682138,-0.0007842966384174633,,,,0.011750119217930344,-0.07639943741209565,-0.41121108472582296,-0.006905102527420125,0.001744022503516171,-4.357203546763444e-05,0.08198378636146876,-0.04495077355836849,-0.010195856299427028,0.01087267525035765,0.05147679324894515,-0.03986841245288773,0.032942298521697666,0.021040787623066104,-0.04766780680159473,-0.007515498330948979,-0.018452883263009846,0.020674930829393694,0.12980448259418217,0.0005625879043600623,0.07799394348706999,0.031244635193133058,-0.04185654008438819,-0.03252652447659091,-0.021325703385789235,0.014571026722925456,0.5945404239559051,-0.1532093466857415,0.02762306610407872,-0.6556066316637982,0.013485932284215546,-0.0009001406469760914,,,0.003994374120956399,0.012091239842269232,-0.012722937529804482,,,,0.003994374120956399,,,,,0.00045779685264663895,-0.0006751054852320686,-0.01601272303435655,,,-0.0007842966384174633,,,,,,,0.009804482594182165,0.010857946554149088,-0.04646957582623472,,,0.0035075488551447685,,,,,,-0.010936580902376855,,,,,
51,414,3474.6610567514654,-453.3684459140277,338.4820798262299,3212.359886867478,1072.2374638485235,2399.0489548949517,-2.608787762790854,22.947793476014027,23.839510280626428,-12.614869710733899,99.01876000915121,54.637525323359796,89951.44429847132,29082.203325596638,-971569.5282873577,-220997.72702729795,-90876.58497874346,1728790.851778442,272432.63665262423,809595.2197561311,-6299.094926211983,639932.4126984128,3107577.9428571425,4600.0,0.011660397573102665,-0.10227534622439372,-0.6875980439750202,-0.19263073692630783,0.16121870571563512,-0.5733641053489,-10.196819621093107,0.007489928662049339,-0.4653131027582812,-1.4324567543245674,0.08984411903637213,-0.30621775726310085,,,,-0.009899010098990108,-0.02654700047236655,0.056964431170241664,-0.019348065193480646,0.06410014170996692,-0.04759706760792831,0.03534646535346464,-0.046622579121398194,0.07855009503122456,-0.040445955404459555,0.028767123287671253,-0.062204724409448825,0.056244375562443744,-0.0196976854038734,-0.02571273418408905,,,,-0.0017998200179982007,-0.006707605101558808,0.042302470811838175,,,,0.05739426057394259,-0.05583372697213029,-0.19866956285636717,0.012348765123487648,0.03471894189891356,0.1436329079554711,-0.023697630236976304,-0.01360415682569674,0.04132500678794461,,,0.00195492804778713,,,,,0.013840340103920643,-0.016752647298398045,-0.0004499550044995502,4.7236655644780634e-05,-0.002959543850122183,,0.023334907888521494,-0.2848493076296497,,,,,0.006943788379782712,,,-0.00680207841284837,0.000977464023893565,,,,,-0.03736419461502127,0.30162910670648935,-0.5076992300769922,0.0004251299008030257,0.01667119196307358,-0.025497450254974505,0.021067548417572038,-0.02074395872929677,-0.009999000099990003,0.014076523382144546,0.023567743687211512,0.06354364563543645,-0.04728389230042512,0.02549551995655716,-0.08894110588941107,0.013934813415210204,-0.018734727124626663,0.04524547545245475,-0.006282475200755783,0.027477599782785772,0.057144285571442854,-0.01289560699102503,-0.03062720608199837,0.14303569643035696,0.008738781294284348,-0.016019549280477885,0.10258974102589741,0.009919697685403905,0.07928319304914466,-0.3188181181881812,0.000519603212092587,-0.06011403746945425,-0.0592940705929407,-0.00680207841284837,0.000977464023893565,0.0063993600639936,,,,,,,,,,,,,,-0.005919087700244366,,,,,,,,-0.02735002361832782,0.004914471897909313,-0.008199180081991803,,,,,,,,,,,,,,
52,501,-4918.536178433438,10996.0202394175,-3566.976145710927,-4089.2267062743995,22485.055177324986,-7146.6871798871725,-3.890289819431331,7.224319761268049,235.64066016416643,7.982010582010616,65.65783214407065,97.97797032506514,111162.71641042456,-11090.181331214495,-410577.9677918991,-903059.3980348986,158219.1265580654,1733608.614101057,1055968.2970031109,-1459885.192703125,1584922.3554801838,4399027.5227272725,-4979099.0,3166831.305555556,-0.13196634181415723,0.14374464499092565,0.017820611782424223,-0.16124429223744308,-0.033012464519313944,-0.9128084606345475,-0.09370169064724254,0.1138922707734824,0.04963552957185624,-0.022097195042400486,0.019684067629273105,-0.5079905992949472,,,,0.025888780169602083,-0.00215969394051585,0.04669016842929888,0.030679223744292217,-0.0410958904109589,0.03623188405797101,2.038486627525815e-05,0.006293965198074791,0.01018409714061888,-0.022912589693411617,0.020177711958533878,-0.05456325891108499,0.010865133724722767,0.02135011724052821,-0.038542890716803765,,,-0.00015667841754798267,,,0.00853897375636506,,,,0.0016104044357468927,-0.0072812538565962814,0.009048178613395907,-0.020690639269406397,0.0035172158459829683,0.01907559733646691,-0.004260437051532942,0.017894606935702828,-0.018331374853113987,0.0047700587084148725,-0.004689621127977292,-0.004661182922052487,,,-0.00031335683509596535,,0.004381093422189314,,,0.013451807972355918,,,0.024929038627668765,0.33286329808068943,-0.11150521852576648,0.004442798963346909,-0.004661182922052487,,,,,,-0.004661182922052487,,,,,-0.0697272615080834,-0.28719153936545244,-0.7348744292237444,-0.028076021226706153,0.024363493928711323,0.01928408349641226,0.012649635937307169,-0.02005483744614179,0.028722276581865616,0.016845612736023696,0.022483352918135524,-0.029823059360730597,0.026163149450820683,0.04904034469251861,-0.09334230267449446,-0.0047513266691348865,0.003877790834312573,0.09690965427266796,-0.11452548438849808,0.18601645123384253,0.1888454011741683,0.028014315685548574,-0.1100274187230709,-0.10905903457273322,0.07953844255214118,-0.04586760673717194,0.2372594585779517,0.034740219671726524,-0.03787700744222483,-0.4407411937377691,-0.027767493520918174,0.007755581668625146,-0.013290932811480756,,,0.00020384866275277233,0.013390102431198321,,-0.017653294194390084,-0.004627915586819696,,,,,0.009234344422700587,0.022337405899049735,-0.02299255777516647,-0.004362361382909328,-6.170554115759574e-05,-0.00015667841754798267,0.004668134377038486,,,,,,,-0.009317536714796987,0.008225616921269094,-0.026581865622961512,,,,,,0.00010192433137638617,,,,,,,,
53,502,5554.056307339451,6111.343895348837,-31599.69770550927,14228.281868680177,13914.150068463678,-33161.451283858325,18.388732744204788,-22.237496459884625,43.58887543499469,31.54621848739498,28.368691738990606,-156.13300546448085,-239277.0165414326,83898.96559639741,-890235.7254401948,-1117875.6759146345,285774.10784883704,4367035.319891805,356129.094940071,-280480.8428482935,235934.00468425546,961124.4695652174,-854675.1789473686,157801.13450292405,0.001684459658394033,0.06452948074099174,-0.02501044667493857,0.14603658536585318,-0.15029069767441872,-1.1072627782614104,0.025693051626187957,-0.022480290122872337,0.21167301289162266,0.10548780487804876,-0.08081395348837228,-0.4300149235169757,,,-0.0004663599054843927,0.009146341463414628,0.02616279069767441,-0.0014301703768188068,-0.0025914634146341764,-0.12049418604651163,0.07433776893421218,0.030182926829268292,0.05901162790697678,-0.03447954234547945,-0.0016768292682926844,0.00479651162790698,-0.025618704141275955,0.0015243902439024404,0.024709302325581398,-0.012342992165153596,,,,,-0.0004360465116279074,0.026271608008954114,0.00015243902439024404,-0.0004360465116279074,,0.01631097560975603,-0.040843023255813904,-0.06507275214525554,-0.029878048780487804,0.021511627906976742,0.09252580524810347,0.006554878048780487,-0.007122093023255813,-0.0009327198109687854,0.0003048780487804881,0.010755813953488371,-0.01790822037060067,-0.017835365853658535,-0.0013081395348837205,,,,0.015576420843178708,,,,,-0.007122093023255813,0.8012063176221863,0.0003048780487804881,0.004941860465116278,,-0.0057926829268292665,-0.0008720930232558148,,,,,,,,,-0.018895348837209336,-0.752829250093272,-0.8027439024390244,-0.02354651162790697,-0.03186792687476682,-0.03597560975609756,0.07965116279069767,-0.02443725904738217,0.0015243902439024404,0.018895348837209308,0.0362517099863201,-0.016158536585365854,0.005523255813953493,0.013928615843800521,-0.06051829268292683,-0.0013081395348837205,0.014643701032209928,0.12560975609756098,-0.13837209302325582,0.05789080960079592,0.3009146341463415,0.0752906976744186,-0.37535754259420473,-0.28597560975609754,0.015697674418604653,0.3122435020519836,0.4263719512195122,0.047819767441860506,-0.11195746797661987,-0.5913109756097561,-0.0004360465116279074,0.11718069891804503,,,-0.006280313393856486,-0.005945121951219512,0.0053779069767441855,,-0.02423780487804878,-0.0004360465116279074,0.0048812336774033075,,,,,0.022819767441860463,-0.007679393110309664,,,-0.02465489366994155,,,,,,,,-0.0017441860465116296,0.01952493470961323,,,0.0048812336774033075,,,,-0.005945121951219512,,,,,,,,
54,503,379.64845534319466,5372.978403499175,-31451.222483991784,10510.861955181237,5595.964412318121,-25018.49105104942,41.53413843119466,-29.317550724516366,9.772712599492962,45.139247943595706,27.21587462082914,-133.54628060988756,-453968.9114999296,-188847.60992589593,-849576.7784941015,-1431929.1052742396,-342443.46792418463,6109233.459163947,-530784.6136292806,519463.4222898558,,-1482521.9259259263,1393352.3111111112,-3975292.533333333,0.06285341220375829,-0.007852276085905663,-0.4694048782803881,0.18387900480752428,-0.004556223801713166,-1.3698803914461761,-0.042922528791773384,-0.02829286099461159,-0.14773292970009422,0.11331017300066692,-0.04328412611627508,-0.5728524827836172,,,,-0.04625048250693056,0.006378713322398394,0.12232693004711853,-0.021826858967610663,0.015582285401858964,-0.011900447021867822,0.042495701301891425,0.019682886823400747,-0.04923281382143285,0.01312418851107136,-0.044013121924548954,-0.04162136039627884,0.02487981191002562,0.002369236376890828,-0.019572308807538963,-0.0011229252201986166,-0.005923090942227082,0.005859610970158269,,,,,,,0.016914061129241653,-0.0031893566611991275,-0.5808263863718739,0.003965329683826367,-0.006469837798432659,0.2535338890902501,,,,,,0.006584511296363414,,,,,,,,,0.00048326688413676336,-0.0011229252201986166,-0.0005467468562055759,0.36565180620997945,,,,,,,,,,,,,,-0.010205941315837408,-0.377371028150296,-0.9051128188932168,0.013942044833242212,0.008275945390842088,-0.031020809207986798,-0.01913613996719519,0.041258910233176266,0.05200547426044848,-0.03717878622197923,0.08716926422616891,0.016984243955504096,0.044559868780754505,-0.02253231847287665,-0.10106326981787557,0.01530891197375615,-0.015404131931859369,0.08871109239569078,-0.08583925642427556,0.03467439893681285,0.332771870723234,0.11262985237834883,-0.4403769481696267,-0.3410183528090676,-0.00811007836704939,0.36172526277636824,0.4480471628592484,-0.018407144158921085,-0.0686238975474206,-0.5409341334175528,-0.00027337342810278796,0.11260118400386614,-0.0005614626100993083,0.005102970657918718,,-0.0011229252201986166,0.020958629487880444,-0.026640086988039144,-0.00733410534442222,0.004829597229815928,-0.010511054729974628,,,,,-0.0008201202843083656,0.0007249003262051468,,,-0.005134710643953124,,,,-0.0005614626100993083,,,,-0.023692363768908327,-0.004651443759816361,,,0.005859610970158269,,,0.00024163344206838168,0.01073797241814928,,,,,0.00024163344206838168,,,
