,sub-burough,mean_income_99_delta_1,mean_income_99_delta_2,mean_income_99_delta_3,std_income_99_delta_1,std_income_99_delta_2,std_income_99_delta_3,std_mcr_rent_99_delta_1,std_mcr_rent_99_delta_2,std_mcr_rent_99_delta_3,mean_mcr_rent_99_delta_1,mean_mcr_rent_99_delta_2,mean_mcr_rent_99_delta_3,std_value_99_delta_1,std_value_99_delta_2,std_value_99_delta_3,mean_value_99_delta_1,mean_value_99_delta_2,mean_value_99_delta_3,std_down_99_delta_1,std_down_99_delta_2,std_down_99_delta_3,mean_down_99_delta_1,mean_down_99_delta_2,mean_down_99_delta_3,std_rooms_99_delta_1,std_rooms_99_delta_2,std_rooms_99_delta_3,mean_rooms_99_delta_1,mean_rooms_99_delta_2,mean_rooms_99_delta_3,std_brooms_99_delta_1,std_brooms_99_delta_2,std_brooms_99_delta_3,mean_brooms_99_delta_1,mean_brooms_99_delta_2,mean_brooms_99_delta_3,18_delta_1,18_delta_2,18_delta_3,30_x_delta_1,30_x_delta_2,30_x_delta_3,45_delta_1,45_delta_2,45_delta_3,60_delta_1,60_delta_2,60_delta_3,75_delta_1,75_delta_2,75_delta_3,90_delta_1,90_delta_2,90_delta_3,Cuban_delta_1,Cuban_delta_2,Cuban_delta_3,Dom_delta_1,Dom_delta_2,Dom_delta_3,Mex_delta_1,Mex_delta_2,Mex_delta_3,Not Hispanic_delta_1,Not Hispanic_delta_2,Not Hispanic_delta_3,PR_delta_1,PR_delta_2,PR_delta_3,SA_delta_1,SA_delta_2,SA_delta_3,hisp_delta_1,hisp_delta_2,hisp_delta_3,Kor_delta_1,Kor_delta_2,Kor_delta_3,amind_delta_1,amind_delta_2,amind_delta_3,asian-ind_delta_1,asian-ind_delta_2,asian-ind_delta_3,black_delta_1,black_delta_2,black_delta_3,chinese_delta_1,chinese_delta_2,chinese_delta_3,filip_delta_1,filip_delta_2,filip_delta_3,other_asian_delta_1,other_asian_delta_2,other_asian_delta_3,viet_delta_1,viet_delta_2,viet_delta_3,white_delta_1,white_delta_2,white_delta_3,1995_delta_1,1995_delta_2,1995_delta_3,1996_delta_1,1996_delta_2,1996_delta_3,1997_delta_1,1997_delta_2,1997_delta_3,1998_delta_1,1998_delta_2,1998_delta_3,1999_delta_1,1999_delta_2,1999_delta_3,8_x_delta_1,8_x_delta_2,8_x_delta_3,Excellent_delta_1,Excellent_delta_2,Excellent_delta_3,Fair_delta_1,Fair_delta_2,Fair_delta_3,Good_delta_1,Good_delta_2,Good_delta_3,Poor_delta_1,Poor_delta_2,Poor_delta_3,1_delta_1,1_delta_2,1_delta_3,10_delta_1,10_delta_2,10_delta_3,11_delta_1,11_delta_2,11_delta_3,12_delta_1,12_delta_2,12_delta_3,13_delta_1,13_delta_2,13_delta_3,14_delta_1,14_delta_2,14_delta_3,19_delta_1,19_delta_2,19_delta_3,2_delta_1,2_delta_2,2_delta_3,20_delta_1,20_delta_2,20_delta_3,21_delta_1,21_delta_2,21_delta_3,26_delta_1,26_delta_2,26_delta_3,27_delta_1,27_delta_2,27_delta_3,3_delta_1,3_delta_2,3_delta_3,30_y_delta_1,30_y_delta_2,30_y_delta_3
31,408,178828.1499419111,116929.204967633,-98885.44347134719,1292254.0824380342,119442.04571939027,-75777.98445335706,-35.990520193449356,671.3476079070817,-528.6847408804524,89.16753926701574,810.8605769230769,-496.0246794871796,-282883.2065701382,-162159.3600749774,-298706.53035427956,844030.314130119,-81221.92064452544,851767.7600679426,68787.17617787048,-652963.692057088,372605.14602109324,-458169.1688804561,2542815.1437908504,-3890663.8888888895,-0.0389763168447661,-0.20454840358436677,0.051517415731267446,-0.46800755155387774,-0.7886715451730932,0.6079676187493224,0.08500822343124326,-0.1768373558507187,0.17339377064074857,-0.15464711007842014,-0.564044469462426,0.6648757393598439,0.0013505663665408073,,,-0.03652338077258206,0.11546580354629891,-0.05789594150172869,0.03960209119953528,-0.08974106388967068,0.1158641625808628,0.012097008422887023,-0.017210807768083314,0.004529520184071989,0.00474876561138543,-0.019377990430622022,-0.03338111816506245,-0.021275050827766484,0.015409513087531662,-0.029116623098143612,0.008597153645076967,-0.002701942020827469,-0.011588825577333125,0.056752831832704034,,,0.04225965727563172,-0.04235857022234731,0.07472503644095362,-0.24970955562009867,0.3451308753166338,-0.40747611762296565,0.007972698228289284,-0.028131156768927666,0.007950753514594452,0.13560848097589312,-0.19051505769772023,0.152630374287745,-0.0014812663374963696,-0.008696875879538418,0.09426461553288118,-0.005039209991286668,0.044990149169715735,0.0827601161291877,0.5936102236421725,,,,,0.017949428389008686,,,0.03581453060437773,,,0.03510378142655793,,,,,,,,,,-0.527679349404589,,,,,,-0.10408074353761254,0.020222347312130594,,0.024179494626778972,-0.1105403884041655,,,,0.05137873293900808,0.011298286378158582,0.8241204615817619,-0.8475021382708315,-0.14205634620970084,,,,,,,,,-0.46892245135056637,-0.005206867435969605,,,,0.05711291274650348,0.030830670926517575,0.04907120743034056,-0.013468094589873636,0.06129828637815858,0.08062200956937798,-0.07229162400163833,0.08771420273017717,-0.028989586265128063,0.09761356928599824,,0.204066985645933,-0.22424738890026621,0.054051699099622416,0.2924007880664228,-0.11090096493235838,0.06633749636944525,-0.035575569940895016,0.04845141005408922,0.1495062445541679,0.18456234168308475,-0.14910072159111445,,,,0.2230903282021493,-0.21449479313256403,-0.02317765115466625,0.49361022364217255,-0.4907120743034056,0.010167327221693511,,-0.019631297495074584,0.004686125935117033,,,,,,,0.0013505663665408073,0.00164649591894174,0.005481201286576478
32,409,260879.77951571447,56577.664507854555,61823.45601513528,1524723.8953896917,-75823.87725012144,350696.46221472416,70.70534771432813,849.0138315196982,-828.5283666318858,62.514222222222315,670.0923106497501,-400.22576882702856,-44460.05387674086,-881389.1661581909,740653.1376908589,-16082.464744713157,1811474.2206369694,-1704655.1758339014,547058.9222450107,-290078.43712973315,247288.52783075534,2700050.598484848,-1498187.552083333,1492015.8201013515,-0.36693560031263517,0.24174719832742797,-0.2268740296924212,0.24443568173852093,-1.5790316413344807,1.4050228977881711,-0.3860247487844215,0.1829470586431019,-0.07008785370344095,0.05796529968454278,-0.8521572188764619,0.8524716619571926,,,,-0.04765451571445262,0.0026208456807825797,-0.025423040696352595,-0.060404252833274885,0.009057451486473578,0.029791483971548238,0.03772344900105151,0.03424624796864542,0.009086037221085475,0.024944502862483953,-0.010634738552719625,-0.031399201013348935,0.04539081668419208,-0.03528980658318197,0.017944720517067775,-0.002950110994275032,0.006317114361278399,-0.006195394459060054,-0.020855240098142304,-0.017023547780645572,0.004831270908441328,0.011143241032830938,-0.003146608036197941,-0.0029799603754587668,0.08788994041359977,0.1217060191823599,-0.15484426256130446,-0.038555906063792486,-0.03972692221903579,0.07006560784695832,-0.03245122093702535,-0.059299620813816394,0.0831465783234272,-0.004220703353195465,-0.00882643469394258,0.005976160316996328,,,-0.07757640715840072,0.8857781282860148,,,,,-0.006195394459060054,,,-0.0029799603754587668,,,-0.0022897788171100074,,,,,,,,,,-0.6445846477392219,,,,,,-0.09386318495151302,0.002533218621546698,,-0.11721579623787826,0.0018959309180129375,,,,,,,,-0.09681329594578805,-0.011351687219195106,,,,,-0.1866602406823227,,,-0.5723945554387195,0.0366201446643087,,,,0.03102569099353665,-0.002950110994275032,0.08207469011885415,-0.007997986293806228,0.04625248276667835,0.039185227671032094,0.0007389002565851427,0.05866631615842973,-0.019524902017015587,0.08523336256455227,,0.20711053755217795,-0.2284013771152035,0.07947774272695408,0.24122932798011665,0.02772093929650199,0.028800093468863183,0.0031864385176688034,0.08454318100620353,0.11376913190793317,0.20525443711563585,-0.2286043716911884,,-0.19621291782175065,0.37368053525609796,0.07169353896483235,-0.06874741101870441,-0.022491799019130208,0.5522549363243369,-0.5564636905330911,0.0013803631166975213,,-0.010093044004715928,0.0006901815583487607,,,,,-0.00441321734697129,,0.0048340927678467115,-0.006938469872223815,0.003905615641950047
33,410,272598.160704607,49937.38581871346,-104852.51250160072,1550540.1965501395,-55990.456752981525,-193392.3538364626,176.59172938139545,643.2049416155445,-561.5912420262819,162.92827004219419,787.8564521800281,-539.5580555555555,312591.3267273875,-459797.8241342241,408049.0797526529,3009867.1292682923,727699.675877193,-1025904.1510596741,68941.10143245757,58185.61941447668,18882.437602454796,272904.1774193547,1404503.465437788,-623261.2891986063,0.12700664983996557,0.01713769151540734,0.050570200418500466,-1.6364046973803066,-0.5749025341130607,0.46300742732744293,0.029815358662308222,-0.017557323069182673,0.042229756925688644,-0.9288166214995484,-0.2971247563352828,0.22578114995518006,,,,0.03071364046973804,0.05034113060428849,-0.01922461262645664,0.02014453477868111,-0.01413255360623783,-0.05669740043539506,-0.044715447154471566,0.0451754385964912,-0.0157350493020873,-0.047786811201445345,-0.04551656920077973,0.039217569471123065,0.04652213188798554,-0.03586744639376219,0.05243949289281599,,-0.006042884990253412,0.005826610321423998,-0.03532068654019874,-0.001510721247563353,,,,,0.02294489611562789,0.06807992202729041,-0.0918971699321296,-0.02637759710930443,-0.017300194931773878,0.013109873223203998,0.007768744354110204,-0.02168615984405458,0.050342553463951854,0.016169828364950317,-0.021539961013645224,0.02116148034319375,,,0.013814188756562942,0.8272809394760614,,,,,-0.0014726597515687025,-0.15727190605239386,,,,0.013840155945419102,0.055448841080804195,,,,,,,,,,-0.6681120144534779,,,,,,,,,-0.03224932249322493,-0.0533625730994152,0.0014566525803559995,,,,-0.004697380307136404,0.884307992202729,,-0.05483288166214996,,,,,,,,,-0.5897018970189702,0.0038011695906432705,,,,0.013061851709565891,0.007588075880758808,0.08523391812865497,-0.041762709693942884,,0.07655945419103315,-0.05933858368549111,0.0902439024390244,-0.07149122807017544,0.11747662953002944,,0.20511695906432748,-0.21720130618517094,0.047515808491418246,0.26554580896686164,-0.01877641183250095,0.005058717253839206,0.024658869395711498,0.14665770265078754,,0.14624756335282652,-0.26906454091432963,,-0.267495126705653,0.41677871686515555,0.023938572719060518,-0.0037524366471734863,-0.05191125624279677,0.4877145438121048,,,,,,,-0.016325536062378167,,,-0.00672514619883041,,,-0.01783625730994152,0.002913305160711999
34,411,170994.52375659905,252946.04942372878,213447.34684148734,1245544.0186653885,761038.5227846957,362105.01422834,44.8268996096931,163.07339112826185,-123.7794233507239,96.06501547987614,-134.96277980218633,434.4605173587473,264612.920601991,-2147457.8144030063,2038411.8378775143,1619015.5987774376,4224775.571288137,-3753927.2796947174,-408693.5909481002,-558006.6812680974,938078.3477992793,-2117400.6075268816,-1395471.0591397847,3168108.739583333,-0.002017037731694149,-0.5193599081147238,0.45331305262367483,-0.48773964990275065,-0.45344067796610243,0.16792954990215314,0.036360870378633336,-0.18160704518206994,0.1567059070085297,-0.28296054459572106,0.006796610169491402,-0.001377690802348397,,,,0.0007988330091692197,0.07313559322033898,-0.05236790606653621,-0.014170602945262567,-0.005796610169491512,0.0030684931506849145,0.009169213670463972,0.02033898305084747,0.005283757338551853,0.018407891080855804,-0.0344406779661017,0.03978082191780821,-0.01632397888302306,-0.051118644067796606,0.002277886497064577,,-0.002355932203389831,0.001870841487279843,0.006494859683245345,0.22540677966101694,-0.2223013698630137,,,-0.04008610567514677,-0.05574465129202555,-0.2622881355932204,0.24344422700587087,-0.0012850791886635168,0.036694915254237286,-0.04238747553816047,0.03938594053903863,-0.02027118644067797,0.035976516634050874,0.01298971936649069,,,,,-0.4189041095890411,0.6293762156154488,,,,,0.08601956947162426,,,-0.014129158512720157,,,0.033009784735812134,,,,,,,,,,-0.7631633787163101,,,,,,-0.0921436510141706,0.01388135593220339,,0.10589747151986663,-0.1513728813559322,,,,,-0.01837315921089191,0.4098813559322034,-0.41004305283757336,-0.08314809669352598,-0.048983050847457625,-0.03412915851272016,,,,-0.030529313698249513,,,-0.4039316476799111,-0.027084745762711863,,,,0.035890410958904106,0.0002778549597110304,0.05552542372881356,0.006450097847358116,0.059738816337871634,0.027966101694915257,-0.002152641878669287,0.07852875798833009,-0.0546271186440678,0.10507240704500978,0.06581689358155042,0.07008474576271188,-0.11651663405088064,0.07033203667685468,0.017372881355932207,0.23072407045009782,,0.20257627118644067,-0.024477495107632113,,0.3606440677966102,-0.40589432485322896,,-0.20576271186440678,0.3279060665362035,0.07908446790775216,-0.07957627118644067,-0.008258317025440314,0.5128507918866352,-0.5129491525423728,0.0096986301369863,,0.005644067796610169,-0.008086105675146772,,,,,0.00776271186440678,,,-0.002355932203389831,-8.610567514677134e-05
35,412,217321.2149467743,342716.3430190499,89928.99879200524,1391543.1244849125,895421.8818048779,106549.44691164652,68.2714992787383,165.27494118453973,-62.57072501126913,197.83993172182147,-283.9883449883449,562.986553030303,97014.30688978638,-1975570.5936478595,1873487.8950738157,1363940.3766159662,3771285.4507542253,-3682529.6658003265,-163896.35552877747,395153.93825577945,-364732.65138443373,-1617314.713325868,1848150.502923977,620077.8912529545,0.10241474350539903,-0.4017973801543804,0.3119143875620334,-0.43156398497644766,-0.8909117702221154,0.4822217341435442,-0.003161988033335561,-0.06946169447322159,-0.010272020538936388,-0.28139071610881716,-0.31212657074726025,0.2298362496034363,,,,0.01746176671992697,-0.00810492189802535,0.04877126192742269,-0.07330206885103024,0.013329582295099507,-0.034019083876320855,0.05123363283600674,0.02296171261688501,0.015789345242453068,-0.04761262476396008,0.04371299198885406,-0.02721038631427386,0.05815401215994688,-0.07189936500281328,-0.0033311369792810575,-0.001909070158328319,,,-0.00032163682015314,0.03232591163625646,-0.030700148863996874,-0.0024382146043867114,0.0003349141280175761,0.0025380091270712844,-0.02254570355460561,-0.020054657985692503,-0.01299509480928318,-0.011661928575875165,0.044155078637837256,-0.023732825731507916,0.026799609885663295,-0.032620636068911926,0.04961319764746076,0.012076943827685668,-0.017147603354499906,0.015276862630255997,,,-0.5363374575981648,0.5206573841588679,,,,,,,,-0.00830953949776704,,,,,,,,,,,,,0.11345479446369655,,,,,,,,,-0.052789940030296106,,,,,,0.02712124670581644,0.12279291589636418,,-0.15759166649374365,0.03232591163625646,-0.046623715742977766,,,,,,,-0.42191488037185365,-0.03310291241325724,,,,0.034238719281548195,0.011547799381627276,0.06297725263242504,-0.013580789223222783,,0.04951370468611849,-0.030895380335310058,0.03951982735365525,-0.010971786833855801,0.06424335602899188,,0.1707794121587225,-0.19231520121043513,0.0884708763047042,-0.0522600005358626,0.2922493105888669,0.031997675914589865,0.26005412212308765,-0.1198599214193328,0.14388578780270175,0.21330010985183398,-0.27416599555848403,,-0.1268386785628165,0.33549308148473533,0.07034508518188043,-0.10039385901454867,,0.5330559648067067,-0.5381266243335209,-0.0006467042487248941,0.0005291444460583925,,,,,,,,-0.012140957122288111,-0.005405573654831816,0.004166331752538648,0.005076018254142569
36,413,339369.358604366,-190978.27384900508,275806.08721710776,1778710.8345404007,-521329.8069686424,708642.8901755386,28.39827221308667,291.58079638861284,-199.22567379234363,41.121773288439954,-140.07073923952896,457.6500429145774,427063.17516444996,-1847407.4285982088,1705781.6372205573,3010873.9710122193,3098976.1009071404,-2847467.3851649407,-1022104.5027045896,1469895.464816046,-540480.3370604999,-2767188.432880845,2049261.1230769232,2171784.184615385,0.05926691785797766,-0.5036520546486101,0.2191644522448979,-0.8374089230462118,-0.8420308232539995,0.46130609896432695,0.01292697071193083,-0.23604842317140062,0.12815690327561624,-0.6471418590392544,-0.24607393679282086,0.2410577291906406,0.0009695863573496071,,,0.06383585473314989,-0.0024873195474053866,0.008390870732642886,0.10180656752170875,-0.1438255950058525,0.12778097429996166,-0.08911639313875064,0.0722785797893094,-0.05072880705792099,-0.05881681947157544,0.04043113538821694,-0.042242040659762184,-0.018678796001882145,0.037895044869293806,-0.04742040659762179,,-0.010095591104174795,-0.0029248177982355208,0.04153536851410891,0.016679672259071396,0.01620636747219026,,0.01692352711666016,-0.008774453394706557,-0.2501817974420031,-0.13555891533359343,0.1324079401611047,0.04970555943706957,0.19976589933671476,-0.2136555427694668,0.0959462735089045,-0.06474346468981662,0.03747123130034522,0.02436798653985998,-0.02297112758486149,0.0392692750287687,,,-0.3211545838128117,0.6585915332297206,,,,,,-0.5239473571642451,0.007071790870074132,0.01817222861526659,,,,,,-0.0014624088991177604,,,,,0.012753609051892312,,-0.22340410363167124,,,,,,,,,-0.10146436057205595,-0.0044137729223566145,,,,,,0.4075790089738588,-0.41623513617184504,-0.14188755649979326,0.04116269996098322,,,,,-0.08540915118417863,0.0013899726882559502,0.015415228231683927,-0.4459954657579171,-0.06057354662504877,,,,0.017836593785960878,0.015784295552735517,0.042430745220444786,0.0077675489067894204,0.07822280524146978,0.04913675380413578,0.004339278864595314,0.09968203270928094,-0.08027701911822083,0.12917146144994246,0.08680649622859425,0.09168942645337495,-0.14384349827387802,0.10397387820284318,-0.06184159188451034,0.12754123513617183,0.012462036416522892,0.27538529067499024,-0.20830935941695436,0.03959619579940969,0.3548088177916504,-0.23317031070195626,,-0.007681428014046032,0.4873177982355198,0.1489740920821867,-0.16611392898946548,-0.014288454161871885,0.6628833787232828,,,0.013845122838036301,,,,,,,-0.0029018728053062815,,,-0.020069254779555207,0.015415228231683927
37,414,61102.44610307184,401076.13632405584,-115067.47926672222,657010.6621305724,1379970.9183421806,-312756.80081461,-28.853215939867795,125.80973809138979,-42.35862360437841,305.98067632850245,-125.17706829242206,385.6814868148682,-114055.88287172932,-1702553.739894304,1654340.5139283906,-2386492.190835237,5195900.487970458,-4815665.65193546,-340013.7792360373,437348.2719997186,138551.43179369997,-677500.3259803923,890108.5,1936664.5047438326,-0.2955793246568019,-0.40001992715710655,0.2559690550683582,0.6878649403401873,-1.27685683877834,1.1437921369593211,-0.2814684778875529,-0.10421589222278871,-0.07212364659757564,0.3376745366844376,-0.580788209114071,0.5442466479812138,,,,0.0019294237116019297,0.04444157770825943,-0.05913188394818575,0.026808834729626807,-0.047505402005998676,0.028209984092114226,0.036912922061436926,0.032476537556035745,0.007772138474357981,-0.06686976389946689,0.014351598026252133,-0.014029240209075061,0.0012185833968012122,-0.04376431128454865,0.037179001590788574,,0.009642983842358175,-0.014892811150670402,0.004239654734704241,0.45407488631599313,-0.4416180592379365,,,0.01069615938186501,-0.03427265803503421,-0.4503176702035025,0.44308764487538826,0.0022848438690022815,-0.007546683007062918,-0.0158472842966442,0.03323178471693323,-0.022140161898926043,0.017650178016816905,,,0.0009241724111809704,,,-0.25413226270737066,0.6087331810104087,,,,,,,,0.010226497992576319,,,,,,,,,,,0.004821491921179088,,-0.3851739020055851,,,,,,-0.07197258187357197,0.0015641629309510758,,-0.10291952272150293,-0.0001290031283258629,,,,0.038603136126051055,-0.025996445798425992,0.5438449382397523,-0.5444436027573669,,,,,,,,,,-0.38941355674028943,-0.08154610249298547,,,,0.046026816150291645,,0.010562131131679947,-0.019104613286872213,0.05356689515105357,0.00873996194407714,-0.027482766457086583,0.09883219091139883,-0.0909310800786919,0.09394742822513445,,0.10502467184829231,-0.15077645632906597,0.05356689515105357,-0.02383332795820299,0.19578819786379822,0.004595074892104594,0.2750507949817783,-0.04804181501401411,,0.3695133356983907,-0.2866904022422544,,-0.26535943496629794,0.3036739640936293,0.0830921553693831,-0.10083207017770181,-0.008378153170214378,0.49982228992129984,-0.5016931660592769,,,,,,,,,0.006385654852130164,-0.011635482160442391,,-0.011594156158286838,
38,501,195479.56962540717,93694.10127737228,369723.0600474141,1250372.5938241216,383724.5373271697,756708.1646707195,180.72994177250075,-20.647463801032757,-34.181958934322665,485.8929272070212,-214.0416545718433,492.396925227114,-506123.868443517,-624984.6478467239,230022.2893991745,-1806269.9265416148,4978540.3829599805,-5353730.144675276,-174251.1426720433,136312.30983180832,-25497.087122552097,-1905789.414473684,-1214353.710526316,2950502.4000000004,0.06893082426092212,-0.5301491371309845,0.5224376996165527,0.23410648096147302,-1.4646992197331987,1.4074489986898748,0.04093381667225504,-0.31805173212545,0.2902298049755273,0.047919240705379895,-0.7561980870878429,0.8424418241936491,,,,-0.018125912613725703,0.0869934558268311,-0.09638779711772412,-0.023348871167022334,-0.0037440221495091963,-0.07196331648886395,0.028403347186341688,-0.03300402718348855,0.09913282176055899,0.01922104908457825,-0.046658696199345595,0.07926258656185664,-0.00614961249017186,-0.0035867102944877882,-0.01004429471582756,,,,,-0.0013214195821797132,-0.0030257657994884266,,,-0.021273940981970177,0.03095866561833094,-0.17124968537628993,0.18042298334269136,-0.03592890037066158,0.05641203121067204,-0.05224904859941356,-0.0077642367741210805,0.06968915177447772,-0.06559985027138313,0.013885768841963384,0.002674301535363705,-0.020026202507954335,,,-0.06372824256035935,,,,,,0.13310250171564042,-0.18135740761541053,0.006638560281902845,,-0.005461642143097831,0.03948527561037,0.0032129265705908017,,,,,,,,,,-0.7440188700438055,,,,,,,,,-0.024542289116028293,-0.0825572615152278,,,,0.013444382057520746,-9.828147815343219e-05,0.7936383085829347,,-0.08537852409300235,,,,,,,,,-0.4637902954060429,0.02954316637301787,,,,0.050845342816145736,0.010726721329888802,0.08129876667505664,-0.047258094703350184,0.006318095024149165,0.07267807701988423,-0.03443758188283737,0.033331461305178035,0.03353888749056129,0.013101253977166383,,0.13673546438459602,-0.1842597791502901,0.10114568123104573,0.04719355650641831,0.13126208746646703,0.03658879029540604,0.08098414296501384,0.22206625491297022,,0.39655172413793105,-0.47435897435897434,0.3070874985959789,-0.29939592247671787,0.31383741967683576,0.04080085364483882,-0.056695192549710546,0.0006238692370079237,0.511779737167247,-0.5033035489554493,-0.009701166635473202,0.0010530158373581937,0.010288195318399194,,,,,,,,,-0.0013214195821797132,0.0012477384740158474
39,502,160173.31899703556,-117914.15262330754,469204.0188777638,1239097.7282571695,-563360.0278023742,1472916.048515797,-42.614875018916734,135.46606652756904,29.916322821423762,2.165255796834799,260.43832762981697,36.885064664163565,217443.35987032112,-783905.4994523944,711587.4485091018,798349.0279891305,3412711.051196809,-2483786.602054652,74838.26321185008,-574926.4827744253,336280.3316740701,-2178786.39047619,-1790685.0317460317,4470411.1191919185,0.2015246465110614,-0.5979203475078365,0.337965887127339,-0.5680088932806324,-1.0775507736943903,0.9189612015018773,0.1779980213767347,-0.3122608747484552,0.2735051199410399,-0.3075592885375493,-0.5990087040618957,0.6900292031706299,,,,-0.013438735177865604,0.047388781431334626,-0.0427096370463079,0.024505928853754966,-0.055125725338491305,0.03217563621193159,-0.0041996047430830075,0.014144100580270824,0.01627033792240301,0.017761857707509876,-0.01517166344294002,0.010325406758448036,-0.024629446640316202,0.008764506769825917,-0.01606174384647477,,0.01843568665377176,-0.013923654568210262,,0.01486943907156673,-0.0049541093032957825,0.0013339920948616602,0.031552224371373304,-0.027430120984564037,-0.04540513833992088,-0.21578820116054165,0.13657697121401757,-0.026259881422924902,0.055307059961315276,-0.027065081351689606,0.047949604743083005,0.08359526112185686,-0.060700876095118886,0.002495059288537549,0.012028529980657638,-0.0025031289111389216,,,0.6587922403003754,,,,,,,,,0.011837713808927827,,,-0.03978931998331247,,,,,,,,0.047147001934235974,,-0.09434288537549407,,,-0.04214426877470356,,,-0.06388339920948617,0.04219052224371373,,-0.08411561264822134,,,,,,-0.02040513833992095,0.648573500967118,-0.6518043387567793,,,,,,,,,,-0.3401679841897233,0.0020551257253384886,,,,0.05386942010846892,0.0068428853754940715,0.08649661508704062,-0.05981435127242386,0.04928359683794467,0.045998549323017404,0.0006257822277847269,0.03490612648221343,-0.0281068665377176,0.06080517313308302,,0.1272364603481625,-0.13386524822695037,0.08221343873517786,0.02079303675048355,0.219180225281602,0.012524703557312255,0.11272969052224371,-0.023101793909052995,0.1121294466403162,0.43671421663442944,-0.43309345014601586,,-0.08383704061895551,0.38313516896120153,0.1640810276679842,-0.18822533849129594,0.018773466833541926,0.5411067193675889,-0.534816247582205,-0.008187317480183563,,-0.028771760154738875,0.0020337922403003755,,,,,0.007797388781431334,,0.0212203557312253,-0.014929883945841394,-0.008187317480183563
40,503,33470.97673362842,46174.36388638863,356531.96436299256,533135.1936594264,406689.64844238176,1029798.9325236955,-41.77211054283805,131.93118962453855,-51.274685594813036,108.72871572871566,173.12465403449016,78.36885245901635,128846.90265650023,344112.80675024725,-509234.11557128513,273647.6069685621,3464058.923142314,-3449818.4021375645,-73385.77070649061,-919666.0170434699,786357.4452441758,-1396265.7903811256,-2063203.5328947366,1784528.9069148935,0.023555559691558425,-0.2044461847357053,0.15125722457009738,-0.2642530170620061,-1.4591125779244587,1.3578126024522978,0.019738921323229963,0.06737744179842964,-0.051187513217335834,-0.19766957969205157,-0.7015034836817016,0.7512949970493739,,,,-0.003102182877463777,0.07899123245657898,-0.09379712805717656,-0.07676011046797565,0.020135346868020154,-0.03199790177693268,0.02364468656603491,-0.0370870420375371,0.11838567962756541,0.011387281050202397,-0.05508884221755511,-0.007802767031670044,0.04483032572920213,-0.006950695069506949,0.01521211723821389,-0.0003783149850565583,0.006533986732006534,,,0.07227389405607226,-0.07917513605665202,,0.04613794712804614,,-0.051186017478152324,-0.43839383938393833,0.4634122352632614,-0.00041614648356221723,0.0025669233590025695,-0.023047669005311126,0.02580108198085726,0.2896956362302897,-0.2737525408169956,0.005977376763893617,0.021185451878521187,-0.028030948790243267,,,0.46226476952330997,,,,,,-0.0016392367713592552,-0.004123633337116484,0.026335966930026336,-0.026391712018884007,,,-0.012949970493738111,,,,,,,,,,-0.38678924072182497,,,,,,-0.041955131842772296,0.0031669833650031674,,-0.07229599364430825,,,,,,-0.02285022509741611,0.6897023035636897,-0.6897580486525473,,,,,,,,,,-0.23413914425150378,0.003950395039503951,,,,-0.008065044915087534,0.006355691748950176,0.07900790079007901,-0.019572487050029508,0.032535088714864,0.1195952928626196,-0.11038620418333225,0.04600310218287747,-0.022585591892522586,0.01832666710379647,,0.01998533186651999,-0.08081437282801128,0.05686074225400068,0.16216621662166217,0.08517474263982691,0.008966065145840429,0.14811481148114813,0.007179857058553535,0.09726478265804109,0.40394039403940396,-0.44203658776473675,,-0.27629429609627626,0.4404301357288047,0.07479287254568154,-0.09110911091109111,-0.006589731820864206,0.5046721900654485,-0.4787145381204787,-0.023080453740738312,,0.016434976831016437,-0.016490721919874107,,,,,0.0031669833650031674,-0.006589731820864206,,-0.005150515051505151,0.004983279784932136
